"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url,OSM_address,address_info,district,lat,lon
390000,"Корабельная, 5а",Москва,4148,94,Универсальное помещение,https://msk.n1.ru/view/114577620/?open_card_kn,"Корабельная, 5а, Москва, Россия","{'district': 'район Нагатинский Затон', 'lat': 55.6855411, 'lon': 37.6997218}",район Нагатинский Затон,55.6855411,37.6997218
2999937,"Крузенштерна, 6",Москва,2345,1279,Универсальное помещение,https://msk.n1.ru/view/114209415/?open_card_kn,"Крузенштерна, 6, Москва, Россия","{'district': 'район Лефортово', 'lat': 55.7507176, 'lon': 37.6906509}",район Лефортово,55.7507176,37.6906509
500000,"Крузенштерна, 2",Москва,3955,126,Универсальное помещение,https://msk.n1.ru/view/115999045/?open_card_kn,"Крузенштерна, 2, Москва, Россия","{'district': 'район Лефортово', 'lat': 55.7501985, 'lon': 37.687427}",район Лефортово,55.7501985,37.687427
3000000,"Грузинская Б., 12 ст2",Москва,3092,970,Универсальное помещение,https://msk.n1.ru/view/115999034/?open_card_kn,"Грузинская Б., 12 ст2, Москва, Россия","{'district': 'Пресненский район', 'lat': 55.7663999, 'lon': 37.5773016}",Пресненский район,55.7663999,37.5773016
235000,"Ленинский проспект, 81/2",Москва,12500,18,Универсальное помещение,https://msk.n1.ru/view/115998873/?open_card_kn,"Ленинский проспект, 81/2, Москва, Россия","{'district': 'Ломоносовский район', 'lat': 55.6831436, 'lon': 37.5393322}",Ломоносовский район,55.6831436,37.5393322
750000,"Профсоюзная, 122",Москва,1250,600,Универсальное помещение,https://msk.n1.ru/view/115998861/?open_card_kn,"Профсоюзная, 122, Москва, Россия","{'district': 'район Тёплый Стан', 'lat': 55.6336871, 'lon': 37.5181049}",район Тёплый Стан,55.6336871,37.5181049
1200000,"Боровское шоссе, 6 корп. 3",Москва,1200,1000,Универсальное помещение,https://msk.n1.ru/view/115998839/?open_card_kn,"Боровское шоссе, 6 корп. 3, Москва, Россия","{'district': 'Ново-Переделкино', 'lat': 55.6423966, 'lon': 37.3599847}",Ново-Переделкино,55.6423966,37.3599847
200000,"Люблинская, 72а корп. 1",Москва,2739,73,Универсальное помещение,https://msk.n1.ru/view/115998837/?open_card_kn,"Люблинская, 72а корп. 1, Москва, Россия","{'district': 'район Марьино', 'lat': 55.6521269, 'lon': 37.7436138}",район Марьино,55.6521269,37.7436138
140000,"Братьев Бромлей, 5 корп. 2",Москва,1637,85,Универсальное помещение,https://msk.n1.ru/view/115998821/?open_card_kn,"Братьев Бромлей, 5 корп. 2, Москва, Россия","{'district': 'Филимонковский район', 'lat': 55.5685891, 'lon': 37.2813167}",Филимонковский район,55.5685891,37.2813167
695000,"Отрадная, 4а",Москва,2500,278,Универсальное помещение,https://msk.n1.ru/view/115998814/?open_card_kn,"Отрадная, 4а, Москва, Россия","{'district': 'район Отрадное', 'lat': 55.8576129, 'lon': 37.606942}",район Отрадное,55.8576129,37.606942
225000,"Виктора Маслова, 2",Москва,4500,50,Универсальное помещение,https://msk.n1.ru/view/115998768/?open_card_kn,"Виктора Маслова, 2, Москва, Россия","{'district': 'Даниловский район', 'lat': 55.7189433, 'lon': 37.6573005}",Даниловский район,55.7189433,37.6573005
147000,"Отрадная, 4а",Москва,3500,42,Универсальное помещение,https://msk.n1.ru/view/115998766/?open_card_kn,"Отрадная, 4а, Москва, Россия","{'district': 'район Отрадное', 'lat': 55.8576129, 'lon': 37.606942}",район Отрадное,55.8576129,37.606942
286667,"Отрадная, 4а",Москва,3333,86,Универсальное помещение,https://msk.n1.ru/view/115998763/?open_card_kn,"Отрадная, 4а, Москва, Россия","{'district': 'район Отрадное', 'lat': 55.8576129, 'lon': 37.606942}",район Отрадное,55.8576129,37.606942
652666,"Дубнинская, 75 ст1",Москва,1834,356,Универсальное помещение,https://msk.n1.ru/view/115998753/?open_card_kn,"Дубнинская, 75 ст1, Москва, Россия","{'district': 'Бескудниковский район', 'lat': 55.8691711, 'lon': 37.5621334}",Бескудниковский район,55.8691711,37.5621334
253333,"Отрадная, 4а",Москва,3333,76,Универсальное помещение,https://msk.n1.ru/view/115998748/?open_card_kn,"Отрадная, 4а, Москва, Россия","{'district': 'район Отрадное', 'lat': 55.8576129, 'lon': 37.606942}",район Отрадное,55.8576129,37.606942
470000,"Отрадная, 4а",Москва,2500,188,Универсальное помещение,https://msk.n1.ru/view/115998741/?open_card_kn,"Отрадная, 4а, Москва, Россия","{'district': 'район Отрадное', 'lat': 55.8576129, 'lon': 37.606942}",район Отрадное,55.8576129,37.606942
129500,"Отрадная, 4а",Москва,3500,37,Универсальное помещение,https://msk.n1.ru/view/115998528/?open_card_kn,"Отрадная, 4а, Москва, Россия","{'district': 'район Отрадное', 'lat': 55.8576129, 'lon': 37.606942}",район Отрадное,55.8576129,37.606942
1000000,"Ордынка Б., 45 ст3",Москва,4385,228,Универсальное помещение,https://msk.n1.ru/view/115643422/?open_card_kn,"Ордынка Б., 45 ст3, Москва, Россия","{'district': 'район Якиманка', 'lat': 55.7401026, 'lon': 37.6246599}",район Якиманка,55.7401026,37.6246599
84600,"Прокшино ЖК, 11.1.2",Москва,2000,42,Универсальное помещение,https://msk.n1.ru/view/115288840/?open_card_kn,"Прокшино ЖК, 11.1.2, Москва, Россия","{'district': 'Район не найден', 'lat': 55.5885606, 'lon': 37.4313956}",Район не найден,55.5885606,37.4313956
135000,"Варшавское шоссе, 69 корп. 2",Москва,1421,95,Универсальное помещение,https://msk.n1.ru/view/115288706/?open_card_kn,"Варшавское шоссе, 69 корп. 2, Москва, Россия","{'district': 'Канатчиково', 'lat': 55.7003237, 'lon': 37.6209188}",Канатчиково,55.7003237,37.6209188
174000,"Тюменский проезд, 3 корп. 8",Москва,3000,58,Универсальное помещение,https://msk.n1.ru/view/115288634/?open_card_kn,"Тюменский проезд, 3 корп. 8, Москва, Россия","{'district': 'район Богородское', 'lat': 55.8114889, 'lon': 37.7389521}",район Богородское,55.8114889,37.7389521
350000,"Мневники Нижн., 20",Москва,5872,59,Универсальное помещение,https://msk.n1.ru/view/115288629/?open_card_kn,"Мневники Нижн., 20, Москва, Россия","{'district': 'Адрес не найден', 'lat': None, 'lon': None}",Адрес не найден,,
400000,"Мневники Нижн., 20",Москва,5722,69,Универсальное помещение,https://msk.n1.ru/view/115288615/?open_card_kn,"Мневники Нижн., 20, Москва, Россия","{'district': 'Адрес не найден', 'lat': None, 'lon': None}",Адрес не найден,,
80000,"Троицкий 1-й переулок, 2",Москва,1600,50,Универсальное помещение,https://msk.n1.ru/view/113529123/?open_card_kn,"Троицкий 1-й переулок, 2, Москва, Россия","{'district': 'Адрес не найден', 'lat': None, 'lon': None}",Адрес не найден,,
350000,"Можайское шоссе, 4 корп. 1",Москва,2878,121,Универсальное помещение,https://msk.n1.ru/view/115288486/?open_card_kn,"Можайское шоссе, 4 корп. 1, Москва, Россия","{'district': 'Можайский район', 'lat': 55.7157167, 'lon': 37.4013416}",Можайский район,55.7157167,37.4013416
515000,"Тульская Б., 19",Москва,1152,447,Универсальное помещение,https://msk.n1.ru/view/115288473/?open_card_kn,"Тульская Б., 19, Москва, Россия","{'district': 'Даниловский район', 'lat': 55.7102147, 'lon': 37.6218822}",Даниловский район,55.7102147,37.6218822
